cur_code,date,mkt,rf
AED,2004-10-31,0.09270879559531958,0.0011001347672202559
AED,2004-11-30,0.22213211026412072,0.0015001837934977944
AED,2004-12-31,0.13899789085010258,0.001600217817468961
AED,2005-01-31,-0.05710037942535824,0.0016001089176310417
AED,2005-02-28,0.14313932115012137,0.0016000653381247959
AED,2005-03-31,-0.07706446335792352,0.0021000571755288738
AED,2005-04-30,-0.09057473005420352,0.0021002001143510577
AED,2005-05-31,0.06521956111096149,0.0024001306869231398
AED,2005-06-30,0.06510250789981804,0.0023001252416346755
AED,2005-07-31,0.1441986574172479,0.002400490075961774
AED,2005-08-31,0.05348516699305617,0.0030001633631017207
AED,2005-09-30,0.11226353269097854,0.0029005133442265795
AED,2005-10-31,-0.10980046677358331,0.002700294037571468
AED,2005-11-30,0.1330447042227406,0.003100168799346583
AED,2005-12-31,0.1113598374229144,0.003200261366730193
AED,2006-01-31,0.20821223781971201,0.0035002858698611485
AED,2006-02-28,-0.0030486365183264442,0.003400185129726933
AED,2006-03-31,0.08102447124032237,0.0037003022258525627
AED,2006-04-30,0.11676573111897103,0.003600294021561581
AED,2006-05-31,-0.1619736308374867,0.004300175620115991
AED,2006-06-30,,
AED,2006-07-31,,
AED,2006-08-31,,
AED,2006-09-30,,
AED,2006-10-31,,
AED,2006-11-30,,
AED,2006-12-31,0.09208352901946408,0.00399994554489143
AED,2007-01-31,0.04375380139085489,0.004399940101011477
AED,2007-02-28,0.005524537602201611,0.0038000517450331576
AED,2007-03-31,0.09183994875732798,0.004299121720066994
AED,2007-04-30,0.17708262541617575,0.004399221334349773
AED,2007-05-31,0.13855786793793384,0.004098771903549498
AED,2007-06-30,0.03720134243115886,0.003998910927481384
AED,2007-07-31,-0.027106962462534114,0.003998693077394323
AED,2007-08-31,-0.021758111843161364,0.004198913709315147
AED,2007-09-30,0.14432595382362784,0.0031977773237997957
AED,2007-10-31,0.17604481609796263,0.003196601260910416
AED,2007-11-30,-0.1719847279825929,0.003386048801838275
AED,2007-12-31,0.017222402167274265,0.0026856641071720303
AED,2008-01-31,-0.3301496957557047,0.0020957097327776414
AED,2008-02-29,0.11637503983016036,0.0012962832870446004
AED,2008-03-31,0.025971542108247224,0.0016949082393944344
AED,2008-04-30,0.620737510600458,0.0017980396694664905
AED,2008-05-31,1.7235430894200292,0.0017978436364131396
AED,2008-06-30,-1.3804766306849663,0.0016990049141721458
AED,2008-07-31,-1.9035607191215065,0.001499489511155883
AED,2008-08-31,-0.12653269047828827,0.0013003539292958167
AED,2008-09-30,-0.4685746696100422,0.0014997958211393182
AED,2008-10-31,-0.09211957885315414,0.0008032667728367838
AED,2008-11-30,-1.0740781671555737,0.00030065341682548326
AED,2008-12-31,0.16317910137795932,0.0
AED,2009-01-31,-0.2926145873794172,0.0
AED,2009-02-28,-0.31695409820987247,0.00010002041955376469
AED,2009-03-31,0.3209165008507538,0.00020000816759913425
AED,2009-04-30,0.452045942657716,0.00010001361266522374
AED,2009-05-31,0.42519652168264505,0.0
AED,2009-06-30,0.005553611380442902,0.00010001905850962456
AED,2009-07-31,0.3292001018373387,0.0001000122515654778
AED,2009-08-31,0.07844898982955424,0.00010001633564301174
AED,2009-09-30,0.19440584077482945,0.00010000898460365645
AED,2009-10-31,-0.04712769226830425,0.0
AED,2009-11-30,0.14165274052405416,0.0
AED,2009-12-31,0.08575926582928041,0.00010002858581871146
AED,2010-01-31,-0.13596953956150346,0.0
AED,2010-02-28,0.0432795343833489,0.0
AED,2010-03-31,0.23550118107230472,0.00010000136128505308
AED,2010-04-30,0.016323865362172344,0.00010000272257010617
AED,2010-05-31,-0.3432704991808054,9.99409218371403e-5
AED,2010-06-30,-0.0876618319116309,0.00010000680661058021
AED,2010-07-31,0.29460608850112907,0.00010000544521433724
AED,2010-08-31,-0.09298844486183654,0.00010001579219647672
AED,2010-09-30,0.34763676477045635,0.00010000408391075293
AED,2010-10-31,0.14725614370175777,0.00010000408391075293
AED,2010-11-30,-0.07982878001014998,0.00010000816771031853
AED,2010-12-31,0.24838184872550742,0.00010001497372791377
AED,2011-01-31,0.028931532393645945,0.00010001497433942744
AED,2011-02-28,0.09671757327581072,0.0001
AED,2011-03-31,0.023768643897890122,0.00010000680698123997
AED,2011-04-30,0.13361653829414682,0.0
AED,2011-05-31,-0.09015605846591589,0.0
AED,2011-06-30,-0.04733855764280461,0.0
AED,2011-07-31,-0.043029071411652915,0.0
AED,2011-08-31,-0.27164558265742006,9.999863860375202e-5
AED,2011-09-30,-0.3737891646114344,0.0
AED,2011-10-31,0.36273978011031044,0.0
AED,2011-11-30,-0.1416719357200678,0.0
AED,2011-12-31,-0.04511861090115608,0.0
AED,2012-01-31,0.233938298972119,0.0
AED,2012-02-29,0.20831367470889034,0.0
AED,2012-03-31,-0.006014882268845788,0.0
AED,2012-04-30,-0.030710532863783113,0.0
AED,2012-05-31,-0.31894040727903017,9.999673291587259e-5
AED,2012-06-30,0.14651960968719935,0.0
AED,2012-07-31,0.0215478425020299,0.0
AED,2012-08-31,0.07948749061655123,9.999727742989382e-5
AED,2012-09-30,0.1339689521461781,0.00010000136128505308
AED,2012-10-31,-0.01587208570362041,0.0001
AED,2012-11-30,0.02895389163243701,0.0001
AED,2012-12-31,0.12333245394290039,0.00010000108901321792
AED,2013-01-31,0.17512735940369478,0.0
AED,2013-02-28,-0.004530205581431883,0.0
AED,2013-03-31,0.04349688340384598,0.0
AED,2013-04-30,0.08799253113496865,0.0
AED,2013-05-31,0.014901223200833048,0.0
AED,2013-06-30,-0.14255399651440895,0.0
AED,2013-07-31,0.16908265313464252,0.0
AED,2013-08-31,-0.05802331656972639,0.0
AED,2013-09-30,0.20830050478726375,0.0
AED,2013-10-31,0.12867733625090616,0.0
AED,2013-11-30,0.04769862955242557,0.0
AED,2013-12-31,0.05402305041566295,0.0
AED,2014-01-31,-0.1241673125544291,0.0
AED,2014-02-28,0.16146686327823398,0.0
AED,2014-03-31,0.01491478120883691,0.0
AED,2014-04-30,0.016876023202528127,0.0
AED,2014-05-31,0.08244106578988078,0.0
AED,2014-06-30,0.08033660203733145,0.0
AED,2014-07-31,-0.03010502806698268,0.0
AED,2014-08-31,0.07998008455505806,0.0
AED,2014-09-30,-0.1023996370747165,0.0
AED,2014-10-31,0.01352448875055273,0.0
AED,2014-11-30,0.0466540065398644,0.0
AED,2014-12-31,-0.04409069851986649,0.0
AED,2015-01-31,-0.04069405111891337,0.0
AED,2015-02-28,0.19816854420873337,0.0
AED,2015-03-31,0.012986351846219574,0.0
AED,2015-04-30,0.17273396148325354,0.0
AED,2015-05-31,0.05570451366611319,0.0
AED,2015-06-30,-0.11338140435128385,0.0
AED,2015-07-31,-0.05529106697522892,0.0
AED,2015-08-31,-0.28220234836349667,0.0
AED,2015-09-30,-0.13124521910825857,0.0
AED,2015-10-31,0.2861772431018985,0.0
AED,2015-11-30,-0.011328563026515996,0.0
AED,2015-12-31,-0.04500300073027092,0.00010002450313095563
AED,2016-01-31,-0.3125082192231587,0.00010000462830617608
AED,2016-02-29,-0.016807665012662853,0.00020001905773131323
AED,2016-03-31,0.309327267951033,0.0002000408385515927
AED,2016-04-30,0.050075258231710974,0.00010000544521433724
AED,2016-05-31,-0.009872090693738081,0.00010000816793269625
AED,2016-06-30,-0.017261614928291227,0.00020003702594538676
AED,2016-07-31,0.14967140263924195,0.0002000304919550244
AED,2016-08-31,0.028227729953217446,0.00020001361247992162
AED,2016-09-30,0.022057916083147586,0.00020002994827116797
AED,2016-10-31,-0.048809283384075454,0.00020002504696305576
AED,2016-11-30,0.03447296842391996,0.00010001361340648272
AED,2016-12-31,0.04387261749491158,0.0003000285877644368
AED,2017-01-31,0.09956941309240984,0.0004000707887500341
AED,2017-02-28,0.10016649350532938,0.00040005445881552084
AED,2017-03-31,0.05751344057731645,0.0003000285869861149
AED,2017-04-30,0.04983873343292679,0.0005000353934113803
AED,2017-05-31,0.07415445690284685,0.0006000359379254016
AED,2017-06-30,0.056776938368621244,0.0006000751439578539
AED,2017-07-31,0.11376040255391334,0.0007000800446507575
AED,2017-08-31,0.06596868994504274,0.0009000808581307343
AED,2017-09-30,0.17017960686508657,0.0009000367581991205
AED,2017-10-31,0.1414531044944521,0.0009000857691312812
AED,2017-11-30,0.18485560257138936,0.0008000631636264635
AED,2017-12-31,0.10648770462470002,0.0009001494772380745
AED,2018-01-31,0.43379312630788447,0.0011000299474558275
AED,2018-02-28,-0.5571230031376881,0.0011000449230182821
AED,2018-03-31,-0.05173041819787527,0.001200032670841274
AED,2018-04-30,0.015272239487167395,0.001399996188557505
AED,2018-05-31,-0.007769822288371688,0.0014000114343274844
AED,2018-06-30,-0.07221898702149515,0.001400022868654969
AED,2018-07-31,-0.5453337059036696,0.0016000958305541564
AED,2018-08-31,-0.3670808413212212,0.001600113254291276
AED,2018-09-30,0.005067720888219385,0.0015000735083922083
AED,2018-10-31,-0.3059803621140444,0.0019001344913016254
AED,2018-11-30,0.05979805676466632,0.001800191116616528
AED,2018-12-31,-0.22492318087831034,0.0019001086261111035
AED,2019-01-31,0.2648913211498658,0.0021001143479444594
AED,2019-02-28,0.13167896044310326,0.0018000833106452492
AED,2019-03-31,0.055915078181988744,0.0019001138003321445
AED,2019-04-30,0.09381703836629195,0.00210012577760233
AED,2019-05-31,-0.2109016548598773,0.0021001029103482074
AED,2019-06-30,0.20991373246052508,0.0018002058178947225
AED,2019-07-31,-0.006858376218010545,0.0019002896696296092
AED,2019-08-31,-0.10822248144077143,0.0016001568136340743
AED,2019-09-30,0.07122598277307407,0.001800191116616528
AED,2019-10-31,0.09547440581880606,0.0015001225223262905
AED,2019-11-30,0.06742995907732284,0.001200133944979105
AED,2019-12-31,0.1500184827713571,0.0014001829492397532
AED,2020-01-31,-0.052747466174166056,0.0013001061802341409
AED,2020-02-29,-0.26472028703687545,0.0012000947480192764
AED,2020-03-31,-0.507350526938313,0.0012002123517961421
AED,2020-04-30,0.3725901298962179,0.0
AED,2020-05-31,0.15288765995351586,0.00010001225106516206
AED,2020-06-30,0.15748681428194072,0.00010000898411445217
AED,2020-07-31,0.2151329316595241,0.00010000136122946245
AED,2020-08-31,0.21185498426261815,0.00010000517267195731
AED,2020-09-30,-0.1097716865704715,0.00010000653390141976
AED,2020-10-31,-0.056521793783237545,0.00010000136122946245
AED,2020-11-30,0.4363033303104946,0.0001000057171637423
AED,2020-12-31,0.18182873117615445,0.00010000517267195731
AED,2021-01-31,0.004638926272576549,0.0
AED,2021-02-28,0.07821718470688153,0.0
AED,2021-03-31,0.06562805442181138,0.0
AED,2021-04-30,0.1433002759127163,0.0
AED,2021-05-31,0.08600268458889698,0.0
AED,2021-06-30,0.028621740012145288,0.0
AED,2021-07-31,-0.014587703045099631,0.0
AED,2021-08-31,0.09241200826420543,0.0
AED,2021-09-30,-0.11063390273795477,0.0
AED,2021-10-31,0.1410981449229304,0.0
ATS,1986-10-31,-0.23327129971772334,0.004598259733113221
ATS,1986-11-30,0.5070224849588868,0.0038980356179168915
ATS,1986-12-31,0.18324298495631758,0.0048968212311094736
ATS,1987-01-31,1.585915499321603,0.004199739534883721
ATS,1987-02-28,0.4411543926084049,0.004295218506998445
ATS,1987-03-31,0.9236847163077276,0.004690744387554156
ATS,1987-04-30,0.6738997184744477,0.00439056768558952
ATS,1987-05-31,0.06093048271923619,0.003790208479737643
ATS,1987-06-30,-0.025986169952207358,0.004787297139521307
ATS,1987-07-31,0.2099122655203685,0.004589423261161143
ATS,1987-08-31,0.8135212011737517,0.004689324456628158
ATS,1987-09-30,-0.20915729770480537,0.004487137891077636
ATS,1987-10-31,-2.042620126018394,0.005981379310344829
ATS,1987-11-30,-0.28788581717055645,0.003488731781596694
ATS,1987-12-31,0.4036102481896783,0.0038903764188613216
ATS,1988-01-31,0.435300799793507,0.002894712292753254
ATS,1988-02-29,0.7142307976985645,0.0045881673273171966
ATS,1988-03-31,0.39579517258768904,0.004388858369098712
ATS,1988-04-30,0.19437863117446227,0.0045875068958200725
ATS,1988-05-31,-0.7468291563146311,0.005028862615859939
ATS,1988-06-30,-0.4185991674025801,0.004885281841232689
ATS,1988-07-31,-0.6330073230675197,0.0050910642187857085
ATS,1988-08-31,-0.621336399203546,0.005883251324753974
ATS,1988-09-30,0.5419686978364384,0.006184524034643168
ATS,1988-10-31,0.06624505551556703,0.006085403788634099
ATS,1988-11-30,0.6129727628247752,0.005678315470833674
ATS,1988-12-31,-0.017550224006494107,0.006281869778967984
ATS,1989-01-31,0.35230818379796125,0.005468834379159536
ATS,1989-02-28,0.5073470594687536,0.00608188354826104
ATS,1989-03-31,-0.23885305436573337,0.006680097014364142
ATS,1989-04-30,2.3713704895052476,0.006682538243626061
ATS,1989-05-31,-0.9144840160416683,0.007882955158401957
ATS,1989-06-30,-1.6930217236660448,0.007087338501291991
ATS,1989-07-31,0.9150953141412673,0.00699414248221825
ATS,1989-08-31,-0.2084801368217202,0.007388729329852046
ATS,1989-09-30,0.6599156125231832,0.006496293621227097
ATS,1989-10-31,-0.08381185927986098,0.006798949725847555
ATS,1989-11-30,0.12473421014964206,0.006900547945205481
ATS,1989-12-31,0.5746272290788234,0.006107689075630252
ATS,1990-01-31,-0.7226427526049859,0.005670951438318663
ATS,1990-02-28,-0.7186029570330928,0.005667974842767295
ATS,1990-03-31,-0.750951066712735,0.006403231507195154
ATS,1990-04-30,-0.021058769150252597,0.0069008760050782905
ATS,1990-05-31,0.8578072719229155,0.006800284399832705
ATS,1990-06-30,0.007136751987342229,0.006302152926099957
ATS,1990-07-31,0.10808472976680615,0.006802128325508606
ATS,1990-08-31,-1.2796107185306815,0.006601784587652095
ATS,1990-09-30,-1.229413836873853,0.006001633467943191
ATS,1990-10-31,1.0376398334071129,0.006805425956348274
ATS,1990-11-30,-0.30172221522098586,0.005701351928276647
ATS,1990-12-31,0.2077740161049161,0.0060213573801613665
ATS,1991-01-31,0.27731786517866036,0.005209255339619011
ATS,1991-02-28,1.0498488883789086,0.004809162011173184
ATS,1991-03-31,-0.2784209015138221,0.004410452177536987
ATS,1991-04-30,0.2664580396875834,0.005313803795113481
ATS,1991-05-31,0.21543833905016282,0.004713265973983473
ATS,1991-06-30,-0.7177518485576458,0.0042110231902225004
ATS,1991-07-31,0.3310665827364592,0.004914571451849438
ATS,1991-08-31,0.3440348999777938,0.004614039228452836
ATS,1991-09-30,0.17083392992672125,0.004617111339148281
ATS,1991-10-31,0.07013342744859027,0.004215566158302803
ATS,1991-11-30,-0.503506307399856,0.00391515455815578
ATS,1991-12-31,0.6911011416066832,0.003817979107134492
ATS,1992-01-31,-0.12583019761563113,0.003415641864991595
ATS,1992-02-29,-0.10630864624315052,0.0028131215829211146
ATS,1992-03-31,-0.5531216577295074,0.0034164549304295222
ATS,1992-04-30,-0.015062636813568925,0.0032159573553434792
ATS,1992-05-31,0.4365861800301898,0.0028138730369387304
ATS,1992-06-30,-0.3584987798110458,0.0032161194029850745
ATS,1992-07-31,-0.04368348510729028,0.003116814669034705
ATS,1992-08-31,0.23895413749499705,0.0026139170832702114
ATS,1992-09-30,-0.1031025019120222,0.00261307452479131
ATS,1992-10-31,-0.24614065633129115,0.002310615221304287
ATS,1992-11-30,0.23913179952327038,0.002309632434840722
ATS,1992-12-31,0.10623737836040878,0.0028091120981573506
ATS,1993-01-31,0.05407085713243974,0.0023089422991959003
ATS,1993-02-28,0.23428001980544544,0.0022093301021291326
ATS,1993-03-31,0.7066316677985373,0.002510148252735616
ATS,1993-04-30,0.4585524399249,0.00240829368997397
ATS,1993-05-31,0.360893738915403,0.0022073680450120574
ATS,1993-06-30,-0.17859440822978132,0.002507413749895581
ATS,1993-07-31,0.27954449190128505,0.002407573149741824
ATS,1993-08-31,0.49774622266683255,0.002508149872988992
ATS,1993-09-30,-0.1667076487393557,0.0026080400696864106
ATS,1993-10-31,0.23622117185190664,0.002206158283145305
ATS,1993-11-30,-0.6467279994725701,0.0025055929338459503
ATS,1993-12-31,0.661721395359334,0.002305753537010457
ATS,1994-01-31,0.7714931052891644,0.0025031597830961795
ATS,1994-02-28,-0.11034132921285504,0.002092804758665317
ATS,1994-03-31,-0.4733727076419863,0.0026995413623237645
ATS,1994-04-30,0.28955471321818627,0.00271557133634603
ATS,1994-05-31,0.046246148790751056,0.0031005362162162165
ATS,1994-06-30,-0.0043423399585602,0.0031038789828842115
ATS,1994-07-31,0.2028791043415296,0.0027994988141585
ATS,1994-08-31,0.35527855087472926,0.003699666891739816
ATS,1994-09-30,-0.22608884579700012,0.0036954929706461514
ATS,1994-10-31,0.19919455783622333,0.003796597389132381
ATS,1994-11-30,-0.531607190179741,0.0036946461677594394
ATS,1994-12-31,0.07598552326970912,0.004396772862709145
ATS,1995-01-31,-0.262855597759224,0.0042421285613374144
ATS,1995-02-28,-0.004966509736318449,0.004003689857746274
ATS,1995-03-31,0.424269164030613,0.004592644508820567
ATS,1995-04-30,0.2698262751011389,0.004411038907625237
ATS,1995-05-31,0.04739284870742845,0.0054029892808615575
ATS,1995-06-30,0.010483033121141927,0.004692177691936262
ATS,1995-07-31,0.4608973390181338,0.004504726209353569
ATS,1995-08-31,-0.1924782780096937,0.004680896157940579
ATS,1995-09-30,0.22633909449125308,0.004285612265281662
ATS,1995-10-31,-0.20462964705618958,0.0046880012512361
ATS,1995-11-30,0.27862719527279867,0.004200041299559471
ATS,1995-12-31,0.2795779878152265,0.00489202033642484
ATS,1996-01-31,0.1753318594046527,0.004295561078187727
ATS,1996-02-29,0.08298429844652003,0.0038943405535615807
ATS,1996-03-31,0.1644172384032823,0.0038962435707268206
ATS,1996-04-30,0.40076188658972345,0.004585972880036333
ATS,1996-05-31,0.017381212949227568,0.004190504279866021
ATS,1996-06-30,-0.010992817122093528,0.003994025782482474
ATS,1996-07-31,-0.46727028515509417,0.004493877432864049
ATS,1996-08-31,0.15557153840858692,0.004092232832318804
ATS,1996-09-30,0.3573100768929837,0.004393480023485336
ATS,1996-10-31,-0.02232050827114944,0.004175386002479432
ATS,1996-11-30,0.4830932366102272,0.0040964371227038675
ATS,1996-12-31,-0.17168915381604455,0.004591618617094885
ATS,1997-01-31,0.1201632164111059,0.00449238578680203
ATS,1997-02-28,0.1146952214000287,0.0038929754570245427
ATS,1997-03-31,-0.30108342816504646,0.004291852107338426
ATS,1997-04-30,0.25442654377287816,0.004291885128205128
ATS,1997-05-31,0.8159247003820627,0.004890509571649921
ATS,1997-06-30,0.5617321918091136,0.003692606638936465
ATS,1997-07-31,0.5108396108494211,0.004292015164996711
ATS,1997-08-31,-0.6953199529099544,0.004092556340529661
ATS,1997-09-30,0.5516574065056256,0.004391592717442899
ATS,1997-10-31,-0.7167420919252114,0.004193048538880633
ATS,1997-11-30,-0.025034880938349876,0.0038928685929708966
ATS,1997-12-31,0.0905236923764379,0.004791842671050967
ATS,1998-01-31,0.2025215334286285,0.004293179803759971
ATS,1998-02-28,0.9152361565199594,0.0038929747341050424
ATS,1998-03-31,0.530177597869075,0.00389265627041526
ATS,1998-04-30,0.10034113051007779,0.004292338514899312
ATS,1998-05-31,-0.24931793384842418,0.0039931924527098666
ATS,1998-06-30,0.10755972213861861,0.0040924127884085365
ATS,1998-07-31,-0.13043489562816157,0.003992712395320591
ATS,1998-08-31,-1.834707427759661,0.004292463010121849
ATS,1998-09-30,0.275375570564759,0.004592743677398507
ATS,1998-10-31,0.98328368230677,0.003195262819137524
ATS,1998-11-30,0.6666422424859199,0.003094592720242098
ATS,1998-12-31,0.5359495897931366,0.0037941759967231024
AUD,1984-12-31,0.02161780781209642,0.006413736173022949
AUD,1985-01-31,0.09885631390774566,0.006522236702777551
AUD,1985-02-28,0.014463584822661295,0.005762926136363636
AUD,1985-03-31,-0.005941200911800051,0.006232241742796907
AUD,1985-04-30,-0.009524358308660403,0.007251096774193547
AUD,1985-05-31,0.07568905225725037,0.006642071713147411
AUD,1985-06-30,0.018814099245285487,0.005535350830208891
AUD,1985-07-31,-0.004469407459009599,0.006239064310544612
AUD,1985-08-31,-0.010841552524586687,0.005542055419151174
AUD,1985-09-30,-0.0650395347641413,0.006043414120126448
AUD,1985-10-31,0.0557010273688293,0.006540465864577504
AUD,1985-11-30,0.0952503605525242,0.006155679088600645
AUD,1985-12-31,0.05534603304320647,0.00655762804337448
AUD,1986-01-31,0.01830536830882836,0.005642354620049946
AUD,1986-02-28,0.12046757370424054,0.00534258664058133
AUD,1986-03-31,0.11678695811456993,0.0060435928484934825
AUD,1986-04-30,0.035848623491705194,0.005242774566473989
AUD,1986-05-31,0.006655823973719622,0.004931174494245478
AUD,1986-06-30,0.05860802262694605,0.005235364621910982
AUD,1986-07-31,-0.004372385807421844,0.005239337622111031
AUD,1986-08-31,0.10913840583105781,0.004647076023391813
AUD,1986-09-30,-0.07690282945481336,0.004544655194071096
AUD,1986-10-31,-0.029162643605956,0.00463746793227296
AUD,1986-11-30,0.052577816081775176,0.003935011709601873
AUD,1986-12-31,0.01591929927361379,0.004929337413517828
AUD,1987-01-31,0.18200484712018916,0.004235859421536832
AUD,1987-02-28,0.046845007810760744,0.00433666756903086
AUD,1987-03-31,0.09884838871617863,0.0047391528415107655
AUD,1987-04-30,0.07231313873835904,0.004428715789473684
AUD,1987-05-31,0.0032758163841338237,0.003821375676445457
AUD,1987-06-30,-0.007113135749506986,0.00482387199077411
AUD,1987-07-31,0.018910809970743403,0.004623136570031436
